fips,ruc93,ruc03,ruc13,metro93,metro03,metro13,year,fmr,tot_pop,black_pct,female_pct,county,stname,pay,employment,establishments,emp,unemp,long,lat,long_d,lat_d,return_katrina,exmpt_katrina,agi_katrina,return_katrina_eyer,exmpt_katrina_eyer,agi_katrina_eyer,return_katrina_eyer_noho,exmpt_katrina_eyer_noho,agi_katrina_eyer_noho,return_own,exmpt_own,agi_own,totalValidRegistrations,validCallCenterRegistrations,validWebRegistrations,validMobileRegistrations,ihpReferrals,ihpEligible,ihpAmount,haReferrals,haEligible,haAmount,onaReferrals,onaEligible,onaAmount,st_fips,st_abrv,st_name,cty_fips,cty_name,disasters,ihp,iap,pap,hmp,area_sqm
22075,1,1,1,metro,metro,metro,2008,990,22677,0.20968382061119195,0.4999779512281166,plaquemines,Louisiana,54597,14489,821,8076,401,-89.61071603949237,29.4372379556305,-89.61071603949237,29.4372379556305,137,325,4694,0.00903693931398417,0.011524414027871351,0.00896129879650559,0.00903693931398417,0.011524414027871351,0.00896129879650559,7474,17160,419462,3751,1427,1161,0,3118,361,1278079.49,2955,232,1034914.93,1485,275,243164.56,22,LA,Louisiana,075,Plaquemines Parish,7,0,7,6,0,1172.743
22087,0,1,1,metro,metro,metro,2008,990,28879,0.15689601440493092,0.492191557879428,st. bernard,Louisiana,45983,9608,800,16765,791,-89.66554926474849,29.869183774780762,-89.66554926474849,29.869183774780762,239,516,5877,0.015765171503957783,0.01829722350271267,0.011219759912028835,0.015765171503957783,0.01829722350271267,0.011219759912028835,9230,20120,322706,5874,2243,2074,0,4688,357,835647.4,4347,184,617856.19,2081,291,217791.21,22,LA,Louisiana,087,St. Bernard Parish,10,0,10,8,0,531.22
22089,0,1,1,metro,metro,metro,2008,990,52516,0.27281209536141365,0.5088734861756417,st. charles,Louisiana,55950,24336,1170,23627,1167,-90.35757335431146,29.91314982814965,-90.35757335431146,29.91314982814965,117,257,4250,0.007717678100263852,0.009113152015885962,0.008113659967010814,0.007717678100263852,0.009113152015885962,0.008113659967010814,18782,43490,1133777,7726,2704,3942,0,6593,852,2492056.7,6146,465,1953051.11,3328,724,539005.59,22,LA,Louisiana,089,St. Charles Parish,10,0,9,8,0,409.689
22095,1,1,1,metro,metro,metro,2008,990,46811,0.5292132191151653,0.5121232189015402,st. john the baptist,Louisiana,46223,15276,876,19887,1289,-90.50792113802291,30.112644133854058,-90.50792113802291,30.112644133854058,287,634,9963,0.018931398416886545,0.02248147228821673,0.01902032805913617,0.018931398416886545,0.02248147228821673,0.01902032805913617,16670,38173,787287,9411,1496,1715,0,8408,1461,4763302.9799999995,7912,804,3829963.2800000003,4715,1257,933339.7,22,LA,Louisiana,095,St. John the Baptist Parish,9,0,8,7,0,349.357
22103,0,1,1,metro,metro,metro,2008,990,229252,0.11525744595466997,0.5128679357213896,st. tammany,Louisiana,36511,74727,7212,107230,4465,-89.96507421897307,30.40707395540083,-89.96507421897307,30.40707395540083,2066,4149,95020,0.1362796833773087,0.1471224424665792,0.18140234589773352,0.1362796833773087,0.1471224424665792,0.18140234589773352,76319,173865,4997227,17672,5284,4444,0,13208,1308,3482067.94,11289,694,2649752,6773,1050,832315.9400000001,22,LA,Louisiana,103,St. Tammany Parish,13,0,12,9,0,1112.279
22109,3,3,3,metro,metro,metro,2008,584,111453,0.1903582676105623,0.5056391483405561,terrebonne,Louisiana,43831,57799,3257,54376,2122,-90.83826892736919,29.44769871397419,-90.83826892736919,29.44769871397419,483,960,18118,0.03186015831134564,0.03404134605155845,0.034589009713482805,0.03186015831134564,0.03404134605155845,0.034589009713482805,38942,89255,2265974,30931,5598,6235,0,28837,8157,32310353.93,27920,5482,25501533.18,18203,6071,6808820.75,22,LA,Louisiana,109,Terrebonne Parish,11,0,10,8,1,1425.964
22051,0,1,1,metro,metro,metro,2009,949,431921,0.26848196776725375,0.5154530573878093,jefferson,Louisiana,42390,194553,13978,197827,13324,-90.14520392992787,29.871744022448087,-90.14520392992787,29.871744022448087,3562,6790,113943,0.27009402487109496,0.2828459551778722,0.24825697428165552,0.27009402487109496,0.2828459551778722,0.24825697428165552,156354,324192,7872041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,LA,Louisiana,051,Jefferson Parish,10,0,10,7,1,497.225
22057,3,3,3,metro,metro,metro,2009,624,96080,0.1333368026644463,0.5093776019983347,lafourche,Louisiana,44832,37386,2160,46247,2212,-90.43786512111947,29.57240907169766,-90.43786512111947,29.57240907169766,323,705,11773,0.024491962390051563,0.02936765808547863,0.025650802227586866,0.024491962390051563,0.02936765808547863,0.025650802227586866,32417,73895,1857466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,LA,Louisiana,057,Lafourche Parish,11,0,10,9,1,1204.53
22071,0,1,1,metro,metro,metro,2009,949,327803,0.6116722543722907,0.5157792942712544,orleans,Louisiana,49514,168522,10654,134275,11556,-89.92944735360277,30.069110849409217,-89.92944735360277,30.069110849409217,6152,10151,200999,0.4664846830451926,0.4228526201782888,0.4379330329519012,0.4664846830451926,0.4228526201782888,0.4379330329519012,104143,206325,4739722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,LA,Louisiana,071,Orleans Parish,1,0,1,1,0,349.978
22075,1,1,1,metro,metro,metro,2009,949,22730,0.21201055873295205,0.4987241531016278,plaquemines,Louisiana,54370,14403,831,7456,518,-89.61071603949237,29.4372379556305,-89.61071603949237,29.4372379556305,70,186,2278,0.005307855626326964,0.007748062984253936,0.00496326573298589,0.005307855626326964,0.007748062984253936,0.00496326573298589,7370,17166,418587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,LA,Louisiana,075,Plaquemines Parish,7,0,7,6,0,1172.743
22087,0,1,1,metro,metro,metro,2009,949,32878,0.16856256463288521,0.4962893120019466,st. bernard,Louisiana,44755,9845,784,16950,1126,-89.66554926474849,29.869183774780762,-89.66554926474849,29.869183774780762,217,450,6873,0.016454352441613588,0.018745313671582105,0.014974769702726964,0.016454352441613588,0.018745313671582105,0.014974769702726964,10279,22685,373460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,LA,Louisiana,087,St. Bernard Parish,10,0,10,8,0,531.22
22089,0,1,1,metro,metro,metro,2009,949,52719,0.27111667520248867,0.5061173390997553,st. charles,Louisiana,56122,24010,1147,22192,1548,-90.35757335431146,29.91314982814965,-90.35757335431146,29.91314982814965,117,221,4491,0.008871701546860783,0.009206031825376989,0.009784910626356292,0.008871701546860783,0.009206031825376989,0.009784910626356292,18526,43128,1083448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,LA,Louisiana,089,St. Charles Parish,10,0,9,8,0,409.689
22095,1,1,1,metro,metro,metro,2009,949,46336,0.5343361533149171,0.5137689917127072,st. john the baptist,Louisiana,44696,15306,891,18691,1764,-90.50792113802291,30.112644133854058,-90.50792113802291,30.112644133854058,211,450,6766,0.01599939338792842,0.018745313671582105,0.014741640012898391,0.01599939338792842,0.018745313671582105,0.014741640012898391,16466,37817,754246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,LA,Louisiana,095,St. John the Baptist Parish,9,0,8,7,0,349.357
22103,0,1,1,metro,metro,metro,2009,949,231224,0.1154075701484275,0.5130479534996367,st. tammany,Louisiana,37183,75088,7269,101926,5851,-89.96507421897307,30.40707395540083,-89.96507421897307,30.40707395540083,2149,4238,97137,0.16295116772823778,0.1765391985336999,0.211640361503534,0.16295116772823778,0.1765391985336999,0.211640361503534,77148,176358,4909442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,LA,Louisiana,103,St. Tammany Parish,13,0,12,9,0,1112.279
22109,3,3,3,metro,metro,metro,2009,624,111689,0.18948150668373787,0.5037291049252836,terrebonne,Louisiana,43877,54917,3331,51695,2621,-90.83826892736919,29.44769871397419,-90.83826892736919,29.44769871397419,387,815,14712,0.029344858962693357,0.033949845871865364,0.03205424296035488,0.029344858962693357,0.033949845871865364,0.03205424296035488,38452,88834,2087597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,LA,Louisiana,109,Terrebonne Parish,11,0,10,8,1,1425.964
22051,0,1,1,metro,metro,metro,2010,982,432449,0.26774717943618787,0.5143542938011187,jefferson,Louisiana,43429,192851,14303,200303,15955,-90.14520392992787,29.871744022448087,-90.14520392992787,29.871744022448087,3550,6807,121245,0.27330818384787126,0.2886034088018316,0.2426088783503917,0.27330818384787126,0.2886034088018316,0.2426088783503917,156220,324355,7424447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,LA,Louisiana,051,Jefferson Parish,10,0,10,7,1,497.225
22057,3,3,3,metro,metro,metro,2010,663,96328,0.13336724524541152,0.5086579187775102,lafourche,Louisiana,47061,36784,2198,42305,2765,-90.43786512111947,29.57240907169766,-90.43786512111947,29.57240907169766,272,606,9991,0.020940796058203096,0.02569320783515645,0.019991795980030216,0.020940796058203096,0.02569320783515645,0.019991795980030216,32669,75130,1890239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,LA,Louisiana,057,Lafourche Parish,11,0,10,9,1,1204.53
22071,0,1,1,metro,metro,metro,2010,982,347858,0.6083258111068309,0.5164233681559717,orleans,Louisiana,49804,170343,11129,148465,14127,-89.92944735360277,30.069110849409217,-89.92944735360277,30.069110849409217,6185,9994,240638,0.47617214566171373,0.423725939116425,0.481511940851017,0.47617214566171373,0.423725939116425,0.481511940851017,108719,213766,5315432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,LA,Louisiana,071,Orleans Parish,1,0,1,1,0,349.978
22075,1,1,1,metro,metro,metro,2010,982,23106,0.2082575954297585,0.49909114515710207,plaquemines,Louisiana,57069,14437,847,9420,608,-89.61071603949237,29.4372379556305,-89.61071603949237,29.4372379556305,68,180,2759,0.005235199014550774,0.007631645891630628,0.005520705145521306,0.005235199014550774,0.007631645891630628,0.005520705145521306,7504,17368,493204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,LA,Louisiana,075,Plaquemines Parish,7,0,7,6,0,1172.743
22087,0,1,1,metro,metro,metro,2010,982,36762,0.180131657690006,0.494205973559654,st. bernard,Louisiana,45453,10721,817,14621,1330,-89.66554926474849,29.869183774780762,-89.66554926474849,29.869183774780762,165,331,4289,0.012703056432365849,0.0140337488340541,0.008582205280587488,0.012703056432365849,0.0140337488340541,0.008582205280587488,11128,24378,449830,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,LA,Louisiana,087,St. Bernard Parish,10,0,10,8,0,531.22
22089,0,1,1,metro,metro,metro,2010,982,52771,0.26825339675200394,0.5054670178696633,st. charles,Louisiana,56897,23100,1194,23594,1887,-90.35757335431146,29.91314982814965,-90.35757335431146,29.91314982814965,81,167,3706,0.006236045884979598,0.0070804714661239715,0.007415633660493642,0.006236045884979598,0.0070804714661239715,0.007415633660493642,18479,43025,1158476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,LA,Louisiana,089,St. Charles Parish,10,0,9,8,0,409.689
22095,1,1,1,metro,metro,metro,2010,982,45813,0.5373802195883265,0.513129461070002,st. john the baptist,Louisiana,46427,15214,916,19252,2283,-90.50792113802291,30.112644133854058,-90.50792113802291,30.112644133854058,235,488,7137,0.018092231888521056,0.02069023997286526,0.014280997688867545,0.018092231888521056,0.02069023997286526,0.014280997688867545,15990,36674,754681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,LA,Louisiana,095,St. John the Baptist Parish,9,0,8,7,0,349.357
22103,0,1,1,metro,metro,metro,2010,982,234568,0.11623495105896797,0.5122864158794038,st. tammany,Louisiana,39199,74988,7486,101906,6849,-89.96507421897307,30.40707395540083,-89.96507421897307,30.40707395540083,2098,4333,97690,0.16152128724305181,0.18371067582464173,0.19547578313373554,0.16152128724305181,0.18371067582464173,0.19547578313373554,77537,177111,5145880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,LA,Louisiana,103,St. Tammany Parish,13,0,12,9,0,1112.279
22109,3,3,3,metro,metro,metro,2010,663,111861,0.1902271569179607,0.5031691116653704,terrebonne,Louisiana,44830,54010,3375,47617,3293,-90.83826892736919,29.44769871397419,-90.83826892736919,29.44769871397419,335,680,12300,0.02579105396874278,0.028830662257271263,0.024612059909355583,0.02579105396874278,0.028830662257271263,0.024612059909355583,37963,87518,2186201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,LA,Louisiana,109,Terrebonne Parish,11,0,10,8,1,1425.964
22051,0,1,1,metro,metro,metro,2011,994,NA,NA,NA,NA,NA,44561,192118,13703,197665,15362,-90.14520392992787,29.871744022448087,-90.14520392992787,29.871744022448087,3767,7227,140958,0.26930225907921074,0.28577642453240537,0.24950747417890237,0.26930225907921074,0.28577642453240537,0.24950747417890237,160752,335083,8783193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,LA,Louisiana,051,Jefferson Parish,10,0,10,7,1,497.225
22057,3,3,3,metro,metro,metro,2011,683,NA,NA,NA,NA,NA,47022,37013,2120,41664,2717,-90.43786512111947,29.57240907169766,-90.43786512111947,29.57240907169766,298,662,11540,0.02130397483557335,0.02617738937878129,0.020426767207427272,0.02130397483557335,0.02617738937878129,0.020426767207427272,32926,76726,2013808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,LA,Louisiana,057,Lafourche Parish,11,0,10,9,1,1204.53
22071,0,1,1,metro,metro,metro,2011,994,NA,NA,NA,NA,NA,49999,173865,10923,151413,14313,-89.92944735360277,30.069110849409217,-89.92944735360277,30.069110849409217,6382,10032,255404,0.45624821275378896,0.39669421487603307,0.4520864862951261,0.45624821275378896,0.39669421487603307,0.4520864862951261,118840,231666,6347747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,LA,Louisiana,071,Orleans Parish,1,0,1,1,0,349.978
22075,1,1,1,metro,metro,metro,2011,994,NA,NA,NA,NA,NA,57446,14574,831,9448,638,-89.61071603949237,29.4372379556305,-89.61071603949237,29.4372379556305,53,124,1831,0.003788961967400629,0.004903317647989245,0.0032410234624609476,0.003788961967400629,0.004903317647989245,0.0032410234624609476,7713,17931,461193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,LA,Louisiana,075,Plaquemines Parish,7,0,7,6,0,1172.743
22087,0,1,1,metro,metro,metro,2011,994,NA,NA,NA,NA,NA,45267,10798,794,15424,1432,-89.66554926474849,29.869183774780762,-89.66554926474849,29.869183774780762,175,341,4909,0.012510723477266228,0.013484123531970421,0.008689341440317199,0.012510723477266228,0.013484123531970421,0.008689341440317199,12276,27153,477688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,LA,Louisiana,087,St. Bernard Parish,10,0,10,8,0,531.22
22089,0,1,1,metro,metro,metro,2011,994,NA,NA,NA,NA,NA,58560,23350,1156,23044,1792,-90.35757335431146,29.91314982814965,-90.35757335431146,29.91314982814965,117,244,5242,0.008364312267657992,0.009648463758946577,0.009278779350202233,0.008364312267657992,0.009648463758946577,0.009278779350202233,18765,43575,1211428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,LA,Louisiana,089,St. Charles Parish,10,0,9,8,0,409.689
22095,1,1,1,metro,metro,metro,2011,994,NA,NA,NA,NA,NA,48409,14987,900,18736,2217,-90.50792113802291,30.112644133854058,-90.50792113802291,30.112644133854058,246,538,8493,0.01758650271661424,0.021274071730792043,0.015033321827788547,0.01758650271661424,0.021274071730792043,0.015033321827788547,15797,36297,763607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,LA,Louisiana,095,St. John the Baptist Parish,9,0,8,7,0,349.357
22103,0,1,1,metro,metro,metro,2011,994,NA,NA,NA,NA,NA,39545,77058,7232,101175,6788,-89.96507421897307,30.40707395540083,-89.96507421897307,30.40707395540083,2490,5175,119315,0.17800972261938805,0.20463442603503498,0.21119755020400216,0.17800972261938805,0.20463442603503498,0.21119755020400216,82297,189258,5878302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,LA,Louisiana,103,St. Tammany Parish,13,0,12,9,0,1112.279
22109,3,3,3,metro,metro,metro,2011,683,NA,NA,NA,NA,NA,45886,53571,3294,46798,3104,-90.83826892736919,29.44769871397419,-90.83826892736919,29.44769871397419,460,946,17253,0.0328853302830998,0.037407568508046975,0.0305392560337732,0.0328853302830998,0.037407568508046975,0.0305392560337732,38443,89247,2279128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,LA,Louisiana,109,Terrebonne Parish,11,0,10,8,1,1425.964
22051,0,1,1,metro,metro,metro,2012,948,NA,NA,NA,NA,NA,44835,192278,13601,197992,14237,-90.14520392992787,29.871744022448087,-90.14520392992787,29.871744022448087,3870,7403,167125,0.2722476257474499,0.2843370717468121,0.24211575487237585,0.2722476257474499,0.2843370717468121,0.24211575487237585,160360,332785,9134899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,LA,Louisiana,051,Jefferson Parish,10,0,10,7,1,497.225
22057,3,3,3,metro,metro,metro,2012,682,NA,NA,NA,NA,NA,50309,37741,2129,43021,2409,-90.43786512111947,29.57240907169766,-90.43786512111947,29.57240907169766,353,739,15068,0.02483292296869504,0.028383776309724995,0.02182917094639916,0.02483292296869504,0.028383776309724995,0.02182917094639916,32977,76571,2091251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,LA,Louisiana,057,Lafourche Parish,11,0,10,9,1,1204.53
22071,0,1,1,metro,metro,metro,2012,948,NA,NA,NA,NA,NA,49006,177032,11064,155467,13401,-89.92944735360277,30.069110849409217,-89.92944735360277,30.069110849409217,6245,9980,305462,0.4393246570524094,0.38331540943309267,0.44252602970725907,0.4393246570524094,0.38331540943309267,0.44252602970725907,121353,235601,7072175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,LA,Louisiana,071,Orleans Parish,1,0,1,1,0,349.978
22075,1,1,1,metro,metro,metro,2012,948,NA,NA,NA,NA,NA,60188,14659,834,9524,604,-89.61071603949237,29.4372379556305,-89.61071603949237,29.4372379556305,99,239,4570,0.0069644741470277875,0.009179597480411738,0.006620607328447315,0.0069644741470277875,0.009179597480411738,0.006620607328447315,7679,18023,569588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,LA,Louisiana,075,Plaquemines Parish,7,0,7,6,0,1172.743
22087,0,1,1,metro,metro,metro,2012,948,NA,NA,NA,NA,NA,44375,10894,810,16233,1412,-89.66554926474849,29.869183774780762,-89.66554926474849,29.869183774780762,104,210,3890,0.007316215265564544,0.008065755108311569,0.005635484137343557,0.007316215265564544,0.008065755108311569,0.005635484137343557,12621,27994,518230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,LA,Louisiana,087,St. Bernard Parish,10,0,10,8,0,531.22
22089,0,1,1,metro,metro,metro,2012,948,NA,NA,NA,NA,NA,62151,23845,1161,23091,1628,-90.35757335431146,29.91314982814965,-90.35757335431146,29.91314982814965,125,248,5298,0.008793527963418923,0.009525272699339376,0.007675268627158398,0.008793527963418923,0.009525272699339376,0.007675268627158398,18873,43547,1249967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,LA,Louisiana,089,St. Charles Parish,10,0,9,8,0,409.689
22095,1,1,1,metro,metro,metro,2012,948,NA,NA,NA,NA,NA,49859,14736,897,18609,1912,-90.50792113802291,30.112644133854058,-90.50792113802291,30.112644133854058,249,519,9166,0.017516707703130498,0.01993393762482716,0.013278881131848597,0.017516707703130498,0.01993393762482716,0.013278881131848597,15479,34886,777559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,LA,Louisiana,095,St. John the Baptist Parish,9,0,8,7,0,349.357
22103,0,1,1,metro,metro,metro,2012,948,NA,NA,NA,NA,NA,41301,79129,7412,102318,6452,-89.96507421897307,30.40707395540083,-89.96507421897307,30.40707395540083,2628,5511,150643,0.18487513190291946,0.21166845905669074,0.21823810717271092,0.18487513190291946,0.21166845905669074,0.21823810717271092,83684,191501,6337924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,LA,Louisiana,103,St. Tammany Parish,13,0,12,9,0,1112.279
22109,3,3,3,metro,metro,metro,2012,682,NA,NA,NA,NA,NA,47916,55264,3301,48299,2723,-90.83826892736919,29.44769871397419,-90.83826892736919,29.44769871397419,542,1187,29047,0.03812873724938445,0.04559072054078968,0.04208069607645715,0.03812873724938445,0.04559072054078968,0.04208069607645715,38556,89365,2455774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,LA,Louisiana,109,Terrebonne Parish,11,0,10,8,1,1425.964
22051,0,1,1,metro,metro,metro,2013,935,NA,NA,NA,NA,NA,44628,192784,13519,200797,13480,-90.14520392992787,29.871744022448087,-90.14520392992787,29.871744022448087,2731,5012,115014,0.27277267279264883,0.2803131991051454,0.23843769759414551,0.27277267279264883,0.2803131991051454,0.23843769759414551,162197,335413,9778914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,LA,Louisiana,051,Jefferson Parish,10,0,10,7,1,497.225
22057,3,3,3,metro,metro,metro,2013,748,NA,NA,NA,NA,NA,53127,39710,2116,44648,2315,-90.43786512111947,29.57240907169766,-90.43786512111947,29.57240907169766,307,627,13845,0.030663204155013984,0.03506711409395973,0.02870233122220725,0.030663204155013984,0.03506711409395973,0.02870233122220725,33747,77721,2478328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,LA,Louisiana,057,Lafourche Parish,11,0,10,9,1,1204.53
22071,0,1,1,metro,metro,metro,2013,935,NA,NA,NA,NA,NA,48818,180368,11145,161193,12863,-89.92944735360277,30.069110849409217,-89.92944735360277,30.069110849409217,4373,6908,217187,0.4367758689572513,0.3863534675615213,0.45025447534543345,0.4367758689572513,0.3863534675615213,0.45025447534543345,123404,239133,7568508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,LA,Louisiana,071,Orleans Parish,1,0,1,1,0,349.978
22075,1,1,1,metro,metro,metro,2013,935,NA,NA,NA,NA,NA,62094,14561,826,9512,575,-89.61071603949237,29.4372379556305,-89.61071603949237,29.4372379556305,20,38,599,0.001997602876548142,0.0021252796420581656,0.0012417982233370996,0.001997602876548142,0.0021252796420581656,0.0012417982233370996,7697,17997,572762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,LA,Louisiana,075,Plaquemines Parish,7,0,7,6,0,1172.743
22087,0,1,1,metro,metro,metro,2013,935,NA,NA,NA,NA,NA,43906,11234,824,17196,1377,-89.66554926474849,29.869183774780762,-89.66554926474849,29.869183774780762,46,91,1290,0.004594486616060727,0.005089485458612975,0.0026743233858177937,0.004594486616060727,0.005089485458612975,0.0026743233858177937,12909,28742,552899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,LA,Louisiana,087,St. Bernard Parish,10,0,10,8,0,531.22
22089,0,1,1,metro,metro,metro,2013,935,NA,NA,NA,NA,NA,62613,25265,1174,23434,1572,-90.35757335431146,29.91314982814965,-90.35757335431146,29.91314982814965,75,138,3273,0.007491010787055533,0.0077181208053691275,0.006785318171923751,0.007491010787055533,0.0077181208053691275,0.006785318171923751,18935,43424,1314289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,LA,Louisiana,089,St. Charles Parish,10,0,9,8,0,409.689
22095,1,1,1,metro,metro,metro,2013,935,NA,NA,NA,NA,NA,51253,14333,887,18413,1747,-90.50792113802291,30.112644133854058,-90.50792113802291,30.112644133854058,214,473,7349,0.021374350779065122,0.02645413870246085,0.015235350823546484,0.021374350779065122,0.02645413870246085,0.015235350823546484,15411,34579,776397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,LA,Louisiana,095,St. John the Baptist Parish,9,0,8,7,0,349.357
22103,0,1,1,metro,metro,metro,2013,935,NA,NA,NA,NA,NA,42478,80775,7480,104975,6423,-89.96507421897307,30.40707395540083,-89.96507421897307,30.40707395540083,1886,3872,109622,0.18837395125848982,0.21655480984340045,0.22725944046520788,0.18837395125848982,0.21655480984340045,0.22725944046520788,85950,195703,6822653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,LA,Louisiana,103,St. Tammany Parish,13,0,12,9,0,1112.279
22109,3,3,3,metro,metro,metro,2013,748,NA,NA,NA,NA,NA,51298,57111,3293,50504,2686,-90.83826892736919,29.44769871397419,-90.83826892736919,29.44769871397419,360,721,14186,0.03595685177786656,0.04032438478747204,0.02940926476838079,0.03595685177786656,0.04032438478747204,0.02940926476838079,38770,89646,2644308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,LA,Louisiana,109,Terrebonne Parish,11,0,10,8,1,1425.964
